price,rating,cpu_model,generation,perform_tier,ram_storage_in_GB,ram_type,ssd_hdd,cpu_cores,threads,yrs_warranty,op_sys,brand,model_name,gaming_laptop,Gpu,ppi
109900,56.0,Intel Core i5,13,Mid,16,DDR5,512,8,12,1,Windows 11 OS,Asus,Others,0,6 GB NVIDIA GeForce RTX 4050,141.50971698084905
137268,47.0,AMD Ryzen AI,3,Mid,256,Not_avail,0,0,0,0,Other OS,Lenovo,Thinkpad,0,Other Gpu,0.0
189990,72.0,Ultra Core Ultra 7,2,Mid,32,LPDDR5X,1000,8,8,1,Windows 11 OS,Lenovo,Thinkpad,0,Intel Iris Xe Graphics,242.5880862528841
191999,73.0,Intel Core Ultra 9,2,High,32,LPDDR5X,2000,8,8,1,Windows 11 OS,HP,Omnibook,0,Other Intel,242.5880862528841
169990,60.0,Intel Core Ultra 9,2,High,1000,Not_avail,0,0,0,0,Other OS,Asus,Zenbook,0,Other Gpu,0.0
89990,43.0,Other Intel,0,unknown,16,LPDDR5X,1000,8,0,1,Windows 11 OS,Acer,Swift,0,Other Gpu,161.72539083525606
109670,47.0,AMD Ryzen AI,0,unknown,1000,Not_avail,8,0,0,0,Other OS,Asus,Others,1,Other Gpu,0.0
259990,56.0,AMD Ryzen AI,3,unknown,1000,Not_avail,0,0,0,0,Other OS,HP,Omnibook,0,Other Gpu,0.0
167990,79.0,Intel Core i7,14,High,16,DDR5,1000,20,28,2,Windows 11 OS,Msi,Others,1,8 GB NVIDIA GeForce RTX 4060,183.5755975068582
99990,55.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5,512,12,14,1,Windows 11 OS,HP,Pavilion,0,Intel Integrated,170.23725106942902
169990,46.0,Qualcomm Snapdragon,0,High,512,Not_avail,0,0,0,0,Other OS,HP,Others,0,Other Gpu,0.0
179990,77.0,Intel Core i7,13,Mid,32,DDR5,2000,14,0,2,Windows 11 OS,Others,Others,1,8 GB NVIDIA GeForce RTX 4060,141.50971698084905
189990,87.0,Intel Core i9,14,High,32,DDR5,2000,24,32,2,Windows 11 OS,Others,Others,1,8 GB NVIDIA GeForce RTX 4070,188.67962264113208
189990,80.0,Intel Core i9,13,High,32,DDR5,1000,24,32,1,Windows 11 OS,HP,Omen,1,8 GB NVIDIA GeForce RTX 4070,182.43537208174905
199990,61.0,Ultra Core Ultra 7,1,Mid,16,Not_avail,512,16,22,1,Windows 11 OS,Others,Surface,0,Intel Arc Graphics,200.84255993695703
199990,72.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5X,1000,12,14,1,Windows 11 OS,Others,Surface,0,Intel Graphics,266.25609418810996
349990,88.0,Intel Core i9,14,High,32,DDR5,1000,24,32,1,Windows 11 OS,Others,Others,1,Other Nvidia,167.71522012545074
297758,89.0,Intel Core i9,14,High,32,DDR5,1000,24,32,1,Windows 11 OS,Lenovo,Legion,1,Other Nvidia,188.67962264113208
349990,92.0,Intel Core i9,14,High,64,DDR5,2000,24,32,1,Windows 11 OS,Lenovo,Legion,1,Other Nvidia,235.8495283014151
113999,64.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5,512,16,22,2,Windows 11 OS,Msi,Prestige,0,Intel Arc Graphics,170.23725106942902
129900,57.0,Intel Core i7,13,Mid,16,LPDDR5,512,10,12,1,Windows 11 OS,Samsung,Galaxy,0,Intel Iris Xe Graphics,165.63211567597588
14999,,Other brand,0,unknown,64,Not_avail,0,0,0,0,Other OS,Others,Others,0,Other Gpu,0.0
415000,65.0,Intel Core i7,12,Mid,16,LPDDR5,1000,10,12,1,Windows 11 OS,HP,Others,0,Intel Iris Xe Graphics,188.23529411764707
399999,83.0,Intel Core i9,13,High,32,DDR5,1000,24,32,1,Windows 11 OS,Lenovo,Legion,0,Other Nvidia,235.8495283014151
130000,70.0,Intel Core i7,13,Mid,16,DDR5,512,10,16,0,Windows 11 OS,Others,Others,1,8 GB NVIDIA GeForce RTX 4060,141.50971698084905
89999,60.0,Intel Core i5,13,Mid,8,DDR5,512,8,12,1,Windows 11 OS,Lenovo,Loq,1,8 GB NVIDIA GeForce RTX 4060,141.21199462911522
33390,61.0,AMD Ryzen 5,7,Mid,16,DDR5,512,4,8,1,Windows 11 OS,Lenovo,V15,0,Other Amd,141.21199462911522
47990,65.0,AMD Ryzen 5,7,Mid,16,DDR5,512,6,12,1,Windows 11 OS,Lenovo,Thinkbook,0,AMD Radeon Graphics,141.50971698084905
51980,57.0,Intel Core i5,13,Low,16,LPDDR4X,512,10,12,1,Windows 11 OS,Samsung,Galaxy,0,Intel Iris Xe Graphics,141.21199462911522
27900,50.0,AMD Ryzen 5,7,Mid,8,DDR4,512,4,8,1,Windows 11 OS,HP,Others,0,AMD Radeon Graphics,100.45466740469969
66700,63.0,Intel Core i5,13,Mid,16,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,Other Nvidia,141.21199462911522
89990,56.0,Intel Core i5,13,Mid,16,DDR5,512,8,12,1,Windows 11 OS,Asus,Expertbook,0,Intel Integrated UHD,141.21199462911522
78990,59.0,Intel Core i7,13,Mid,16,LPDDR4X,512,10,12,1,Windows 11 OS,Samsung,Galaxy,0,Intel Iris Xe Graphics,141.21199462911522
99999,62.0,Intel Core i7,13,Mid,16,DDR4,512,10,16,1,Windows 11 OS,Acer,Aspire,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
67990,59.0,Intel Core i5,12,Mid,12,DDR5,512,8,12,1,Windows 11 OS,Lenovo,Loq,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
58990,59.0,Intel Core i7,13,Mid,16,DDR5,512,10,16,1,Windows 11 OS,Asus,Expertbook,0,Intel Integrated UHD,141.21199462911522
57990,64.0,AMD Ryzen 5,7,Low,24,DDR5,512,4,8,1,Windows 11 OS,Lenovo,Loq,1,Other Nvidia,141.21199462911522
64990,54.0,Ultra Core Ultra 5,1,Low,16,LPDDR5,1000,12,14,1,Windows 11 OS,HP,Pavilion,0,Other Intel,141.50971698084905
43980,53.0,AMD Ryzen 7,7,High,16,LPDDR4X,512,8,16,1,Windows 11 OS,Acer,Aspire,0,AMD Radeon Graphics,139.42450275248007
98990,75.0,AMD Ryzen 7,7,High,16,DDR5,1000,8,16,1,Windows 11 OS,HP,Omen,1,6 GB NVIDIA GeForce RTX 4050,136.8265290613118
58990,60.0,Intel Core i5,13,Mid,16,DDR5,512,8,12,1,Windows 11 OS,Asus,Vivobook,0,Intel Integrated UHD,161.72539083525606
114990,62.0,Intel Core i5,13,Mid,32,DDR5,512,8,12,1,Windows 11 OS,Asus,Expertbook,0,Intel Integrated UHD,157.3505121487356
69990,57.0,Intel Core i3,13,Low,8,DDR5,512,6,8,1,Windows 11 OS,Asus,Expertbook,0,Intel Integrated UHD,157.3505121487356
22357,30.0,Other AMD,7,Low,256,Not_avail,0,0,0,0,Other OS,HP,Others,0,Other Gpu,0.0
78790,64.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,HP,Pavilion,0,Intel Graphics,215.6338544470081
68990,62.0,Intel Core i5,13,Mid,16,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
77290,62.0,Intel Core i5,2,Low,16,DDR5,512,8,12,1,Windows 11 OS,Asus,Others,0,6 GB NVIDIA GeForce RTX 4050,141.50971698084905
45980,54.0,AMD Ryzen 7,7,High,16,LPDDR4X,1000,8,16,1,Windows 11 OS,Acer,Aspire,0,AMD Radeon Graphics,139.42450275248007
83990,66.0,Intel Core i5,13,Mid,16,DDR5,512,10,16,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
38979,59.0,Intel Core i3,13,Low,8,DDR5,512,6,8,1,Windows 11 OS,Lenovo,Thinkbook,0,Intel UHD Graphics,157.3505121487356
66770,53.0,Intel Core i7,13,Mid,16,DDR4,512,10,12,1,Windows 11 OS,Dell,Inspiron,0,Intel UHD Graphics,141.21199462911522
49990,52.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,Acer,Others,0,Intel Integrated Iris Xe,157.3505121487356
50990,62.0,AMD Ryzen 5,7,Mid,16,DDR5,512,6,12,1,DOS OS,Lenovo,Thinkpad,0,Other Amd,141.50971698084905
38499,48.0,Intel Core i3,1,unknown,16,DDR5,512,6,8,1,Windows 11 OS,HP,Others,0,Intel Integrated,141.21199462911522
80990,59.0,Intel Core i7,13,Mid,32,DDR5,1000,10,16,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD,161.72539083525606
58990,59.0,Intel Core i7,12,Mid,16,LPDDR5,1000,10,16,1,Windows 11 OS,Acer,Others,0,Intel UHD Graphics,141.21199462911522
92990,54.0,Qualcomm Snapdragon,0,unknown,16,LPDDR5X,512,8,0,1,Windows 11 OS,Asus,Vivobook,0,AMD Radeon AMD,215.6338544470081
45990,55.0,AMD Ryzen 7,5,High,16,Not_avail,512,8,16,1,Windows 11 OS,Asus,Vivobook,0,Other Amd,141.21199462911522
52990,59.0,Intel Core i5,12,Mid,12,DDR5,512,8,12,1,Windows 11 OS,Lenovo,Loq,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
44990,63.0,AMD Ryzen 5,7,Mid,8,DDR5,512,6,12,1,Windows 11 OS,Lenovo,Thinkbook,0,AMD Radeon Graphics,141.50971698084905
34499,48.0,Intel Core i3,13,Low,8,Not_avail,512,6,8,1,Windows 11 OS,HP,Others,0,Intel Integrated,141.21199462911522
58850,52.0,Intel Core i5,13,Low,32,Not_avail,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD Graphics,141.21199462911522
43990,54.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,Asus,Vivobook,0,Integrated Intel Graphics,141.21199462911522
81990,46.0,AMD Ryzen AI,3,Mid,24,LPDDR5X,1000,8,16,1,Windows 11 OS,Lenovo,Ideapad,0,Other Amd,161.72539083525606
309628,96.0,Intel Core Ultra 9,2,High,32,DDR5,1000,24,24,1,Windows 11 OS,HP,Omen,1,Other Nvidia,188.67962264113208
57711,66.0,Intel Core i5,12,Mid,16,DDR4,512,8,12,2,Windows 11 OS,Msi,Thin,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
65490,65.0,AMD Ryzen 5,7,Low,24,DDR5,512,4,8,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
65599,66.0,AMD Ryzen 7,7,Mid,16,DDR5,512,8,16,1,Windows 11 OS,Asus,Tuf,0,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
69990,61.0,Intel Core i5,2,Low,16,DDR4,512,8,12,1,Windows 11 OS,Asus,Tuf,0,Other Nvidia,141.50971698084905
190990,77.0,Ultra Core Ultra 7,2,Mid,32,LPDDR5X,1000,8,8,1,Windows 11 OS,Samsung,Galaxy,0,Other Intel,212.2645754712736
64990,60.0,Intel Core i5,13,Mid,16,DDR4,512,8,12,1,Windows 11 OS,Asus,Vivobook,0,Other Nvidia,141.50971698084905
117990,79.0,Ultra Core Ultra 7,2,Mid,32,LPDDR5X,1000,16,16,1,Windows 11 OS,Asus,Zenbook,0,Other Intel,242.5880862528841
67990,55.0,Intel Core i5,13,Mid,16,LPDDR5X,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD,161.72539083525606
31980,51.0,Other AMD,7,Low,16,LPDDR4X,512,4,8,1,Windows 11 OS,Acer,Aspire,0,Other Intel,139.42450275248007
36990,60.0,AMD Ryzen 5,5,Mid,16,DDR4,512,6,12,1,Windows 11 OS,Lenovo,Ideapad,0,AMD Radeon,141.21199462911522
61490,56.0,Intel Core i7,13,Mid,16,LPDDR5,512,10,16,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel UHD Graphics,141.21199462911522
56990,69.0,AMD Ryzen 7,7,High,16,DDR4,512,8,16,1,Windows 11 OS,Lenovo,Thinkbook,0,AMD Radeon Graphics,141.50971698084905
19990,,Intel Celeron,0,unknown,8,LPDDR4X,128,0,2,1,Chrome OS,Acer,Chromebook,0,Intel Integrated UHD,141.21199462911522
38889,55.0,AMD Ryzen 5,7,Mid,16,DDR4,512,6,12,1,Windows 11 OS,Acer,Aspire,0,AMD Graphics,139.42450275248007
29980,53.0,Intel Core i3,12,Low,16,DDR4,512,6,8,1,Windows 11 OS,Acer,Aspire,0,Intel Integrated UHD,157.3505121487356
68990,66.0,Intel Core i7,12,Mid,16,DDR4,512,10,16,1,Windows 11 OS,HP,Victus,1,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
75000,60.0,Intel Core i5,13,Mid,16,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
29990,45.0,Intel Core i3,12,Low,8,LPDDR4X,256,6,8,1,Windows 11 OS,Others,Others,0,Intel Integrated UHD,141.50971698084905
27980,54.0,Other AMD,7,Low,8,LPDDR5,512,4,8,1,Windows 11 OS,Lenovo,V15,0,Other Amd,141.21199462911522
57990,69.0,AMD Ryzen 7,7,Mid,16,DDR5,512,8,16,1,Windows 11 OS,Asus,Tuf,0,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
59990,59.0,Intel Core i5,12,Mid,16,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,Other Nvidia,141.21199462911522
41690,59.0,AMD Ryzen 5,7,Mid,16,LPDDR5,512,4,8,1,Windows 11 OS,HP,Others,0,AMD Radeon AMD,141.21199462911522
66799,59.0,Intel Core i5,12,Mid,16,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
89990,65.0,Intel Core i7,13,Mid,16,DDR5,512,10,16,1,Windows 11 OS,Others,Others,1,8 GB NVIDIA GeForce RTX 4060,188.28265950548695
48090,57.0,Intel Core i5,12,Mid,16,LPDDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD Graphics,157.3505121487356
54990,60.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,Others,Others,0,Other Intel,141.21199462911522
86774,62.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,HP,Pavilion,0,Intel Graphics,215.6338544470081
44000,60.0,Intel Core i7,12,Mid,16,DDR4,512,10,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated,157.3505121487356
116491,72.0,Intel Core i7,13,Mid,24,DDR5,512,14,0,1,Windows 11 OS,Lenovo,Loq,1,8 GB NVIDIA GeForce RTX 4060,141.21199462911522
56599,55.0,Intel Core i5,1,Low,16,LPDDR4X,512,10,12,1,Windows 11 OS,Samsung,Galaxy,0,Intel Graphics,141.21199462911522
101900,71.0,Intel Core i7,13,Mid,24,DDR5,512,14,0,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
67990,69.0,Intel Core i5,12,Mid,16,DDR5,512,8,12,2,Windows 11 OS,Msi,Others,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
55990,68.0,Intel Core i5,12,Mid,16,DDR4,512,8,12,2,Windows 11 OS,Msi,Thin,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
67990,63.0,Intel Core i5,13,Mid,16,DDR4,1000,12,16,3,Windows 11 OS,Msi,Others,0,Intel Integrated Iris Xe,161.72539083525606
82990,70.0,AMD Ryzen 7,7,High,16,DDR5,512,8,16,1,Windows 11 OS,Acer,Nitro,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
44490,64.0,AMD Ryzen 5,7,Mid,16,DDR4,512,6,12,1,Windows 11 OS,Lenovo,Thinkbook,0,AMD Radeon Graphics,141.50971698084905
64649,56.0,Intel Core i7,1,Mid,16,LPDDR4X,512,10,12,1,Windows 11 OS,Samsung,Galaxy,0,Intel Graphics,141.21199462911522
99999,65.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,Samsung,Galaxy,0,Intel Arc Graphics,212.2645754712736
34990,54.0,Intel Core i3,13,Low,16,LPDDR4X,512,6,8,1,Windows 11 OS,Others,Others,0,Intel UHD Graphics,141.50971698084905
124990,52.0,Apple M3,0,Low,8,Not_avail,1000,8,0,1,Mac OS,Apple,Macbook,0,Other Gpu,253.93034607354062
43990,55.0,Intel Core i7,12,Mid,16,DDR4,512,10,12,1,Windows 11 OS,Lenovo,V15,0,Intel Integrated UHD,141.21199462911522
63990,63.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,HP,Pavilion,0,Intel Integrated Iris Xe,157.3505121487356
69999,70.0,Intel Core i7,0,unknown,16,DDR4,1000,10,16,1,Windows 11 OS,Asus,Vivobook,0,4 GB NVIDIA GeForce RTX 2050,242.5880862528841
34990,56.0,AMD Ryzen 5,5,Mid,16,DDR4,512,6,12,1,Windows 11 OS,Acer,Aspire,0,AMD Graphics,141.21199462911522
45990,61.0,AMD Ryzen 7,7,High,16,DDR4,512,8,16,1,Windows 11 OS,Msi,Modern,0,AMD Radeon AMD,157.3505121487356
54990,64.0,Intel Core i5,12,Mid,16,DDR4,512,8,12,1,Windows 11 OS,Acer,Aspire,1,Other Nvidia,141.21199462911522
37990,61.0,Intel Core i3,11,Low,8,DDR4,1000,0,4,0,Other OS,HP,Others,0,Other Gpu,0.0
89994,42.0,Apple M2,0,Low,8,Not_avail,512,8,0,1,Mac OS,Apple,Macbook,0,Other Gpu,224.50560202046395
90000,56.0,Intel Core i7,0,unknown,16,DDR4,512,4,8,1,Windows 10 OS,Dell,Others,0,Intel Iris Xe Graphics,157.3505121487356
90990,50.0,Intel Core i5,82,Mid,8,DDR4,512,4,8,3,Windows 10 OS,HP,Others,0,Other Gpu,157.3505121487356
60990,51.0,Intel Core i5,13,Mid,16,LPDDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Intel UHD Graphics,161.72539083525606
65990,50.0,Intel Core i5,2,Low,16,LPDDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel Graphics,147.98401591293293
74990,61.0,Intel Core i5,13,Mid,16,Not_avail,1000,8,12,2,Windows 11 OS,Msi,Katana,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
93611,45.0,Intel Core i7,13,Mid,16,Not_avail,512,10,12,1,Ubuntu OS,Dell,Others,0,Intel Graphics,157.3505121487356
93490,44.0,Qualcomm Snapdragon,0,unknown,16,LPDDR5X,512,8,8,1,Windows 11 OS,Lenovo,Ideapad,0,Other Gpu,147.98401591293293
58190,59.0,AMD Ryzen 5,7,Mid,16,LPDDR5X,512,6,12,1,Windows 11 OS,Lenovo,Ideapad,0,Other Amd,170.23725106942902
53499,41.0,Intel Core i5,1,Low,16,Not_avail,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Iris Xe Graphics,141.21199462911522
154990,75.0,Ultra Core Ultra 7,2,Mid,16,LPDDR5X,1000,20,20,1,Windows 11 OS,Acer,Others,1,Other Nvidia,188.67962264113208
158900,73.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5X,1000,16,22,1,Windows 11 OS,HP,Others,0,Intel Arc Graphics,242.5880862528841
109990,62.0,Intel Core Ultra 9,1,High,16,LPDDR5X,1000,16,22,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,161.72539083525606
49990,52.0,Intel Core i5,1,Low,16,DDR4,512,10,12,1,Windows 11 OS,Asus,Vivobook,0,Intel Integrated UHD,141.21199462911522
77999,62.0,Intel Core i5,13,Mid,8,DDR5,512,8,12,1,Windows 11 OS,Acer,Nitro,1,6 GB NVIDIA GeForce RTX 4050,141.50971698084905
311990,93.0,Intel Core Ultra 9,2,High,32,DDR5,1000,24,24,1,Windows 11 OS,Lenovo,Legion,1,Other Nvidia,188.67962264113208
69990,61.0,Intel Core i5,13,Mid,8,DDR5,512,8,12,1,Windows 11 OS,Acer,Nitro,1,6 GB NVIDIA GeForce RTX 3050,141.50971698084905
70990,51.0,Ultra Core Ultra 5,1,Low,8,DDR5,512,12,14,1,DOS OS,Lenovo,Thinkpad,0,Other Intel,141.50971698084905
116847,69.0,Intel Core i7,13,High,16,Not_avail,1000,14,20,1,Windows 11 OS,Lenovo,Thinkpad,0,Other Nvidia,141.50971698084905
49990,54.0,Intel Core i5,1,Low,16,DDR4,512,10,12,1,Windows 11 OS,Asus,Vivobook,0,Intel Integrated UHD,141.21199462911522
44490,55.0,Intel Core i5,13,Mid,8,DDR4,512,8,12,1,Windows 11 OS,Lenovo,V15,0,Other Intel,141.21199462911522
199990,86.0,Intel Core Ultra 9,2,High,16,DDR5,1000,24,24,2,Windows 11 OS,Msi,Others,1,Other Nvidia,188.67962264113208
25880,44.0,Intel Celeron,0,unknown,8,DDR4,512,0,2,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD Graphics,111.93520355955211
172990,70.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5X,1000,12,14,3,Windows 11 OS,Lenovo,Thinkpad,0,Integrated Intel Graphics,170.23725106942902
83990,57.0,Ultra Core Ultra 7,1,Mid,16,Not_avail,512,16,22,1,DOS OS,Lenovo,Thinkpad,0,Integrated Intel Graphics,161.72539083525606
89490,66.0,Ultra Core Ultra 5,1,Low,16,DDR5,512,12,14,1,Windows 11 OS,Lenovo,Thinkpad,0,Integrated Intel Graphics,161.72539083525606
20990,34.0,Intel Celeron,0,unknown,8,Not_avail,128,0,2,1,Chrome OS,Asus,Chromebook,0,Intel Integrated UHD,157.3505121487356
89990,56.0,AMD Ryzen AI,3,Mid,16,Not_avail,512,6,12,1,Windows 11 OS,Asus,Zenbook,0,AMD Radeon Graphics,242.5880862528841
93990,60.0,AMD Ryzen AI,3,Mid,24,LPDDR5X,1000,8,16,1,Windows 11 OS,Lenovo,Ideapad,0,Other Amd,161.72539083525606
90190,68.0,Ultra Core Ultra 5,2,Low,16,LPDDR5X,1000,14,14,1,Windows 11 OS,Lenovo,Ideapad,0,Other Intel,161.72539083525606
156990,72.0,Ultra Core Ultra 7,1,Mid,32,Not_avail,1000,12,14,1,Windows 11 OS,Lenovo,Thinkpad,0,Integrated Intel Graphics,161.72539083525606
249990,95.0,Intel Core Ultra 9,2,High,32,DDR5,2000,24,24,2,Windows 11 OS,Msi,Others,1,Other Nvidia,177.58082130930077
219990,82.0,Ultra Core Ultra 7,2,Mid,16,DDR5,1000,20,20,2,Windows 11 OS,Msi,Others,1,Other Nvidia,188.67962264113208
74990,54.0,Intel Core i7,13,Mid,16,DDR5,512,10,16,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD,161.72539083525606
64990,53.0,Intel Core i5,13,Mid,16,DDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD,161.72539083525606
46990,60.0,AMD Ryzen 7,5,High,16,DDR4,512,8,16,1,Windows 11 OS,Lenovo,Ideapad,0,Other Amd,141.21199462911522
32990,53.0,Other AMD,7,Low,8,LPDDR5,512,4,8,1,Windows 11 OS,Lenovo,Ideapad,0,AMD Radeon Graphics,141.21199462911522
135990,55.0,Ultra Core Ultra 7,1,Mid,16,Not_avail,1000,16,22,1,Windows 11 OS,Lenovo,Thinkpad,0,Intel Integrated,141.50971698084905
71990,61.0,Ultra Core Ultra 5,1,Low,16,DDR5,512,12,14,1,DOS OS,Lenovo,Thinkpad,0,Integrated Intel Graphics,161.72539083525606
49490,55.0,AMD Ryzen 7,5,High,16,DDR4,512,8,16,1,Windows 11 OS,HP,Others,0,AMD Radeon AMD,141.21199462911522
63990,48.0,AMD Ryzen AI,3,Mid,16,LPDDR5X,512,6,12,1,Windows 11 OS,HP,Omnibook,0,AMD Radeon,141.21199462911522
36990,51.0,Intel Core i5,12,Low,8,DDR4,512,10,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated UHD,157.3505121487356
197824,86.0,Ultra Core Ultra 7,2,Mid,32,LPDDR5X,1000,8,8,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,323.45078167051213
119990,72.0,Intel Core i5,13,Mid,16,DDR5,1000,10,16,1,Windows 11 OS,Asus,Tuf,0,Other Nvidia,141.50971698084905
128990,68.0,Intel Core Ultra 9,2,High,32,LPDDR5X,1000,16,16,1,Windows 11 OS,Lenovo,Ideapad,1,Other Intel,212.2645754712736
85990,62.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,161.72539083525606
128990,78.0,Ultra Core Ultra 7,2,Mid,32,DDR5,1000,16,16,2,Windows 11 OS,Msi,Prestige,0,Other Nvidia,161.72539083525606
67990,68.0,Intel Core i5,12,Mid,16,DDR5,512,8,12,2,Windows 11 OS,Msi,Others,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
59990,64.0,AMD Ryzen 5,7,Low,12,DDR5,512,4,8,1,Windows 11 OS,Lenovo,Loq,1,Other Nvidia,141.21199462911522
59990,56.0,Intel Core i5,13,Low,16,DDR4,1000,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD,141.21199462911522
269990,90.0,AMD Ryzen 9,9,High,32,DDR5,2000,16,32,2,Windows 11 OS,Msi,Others,1,Other Nvidia,167.71522012545074
92990,69.0,Ultra Core Ultra 7,2,Mid,16,DDR5,1000,16,16,1,Windows 11 OS,Msi,Modern,0,Intel Arc Graphics,141.21199462911522
69990,68.0,Ultra Core Ultra 5,2,Low,16,DDR5,512,14,14,1,Windows 11 OS,Asus,Vivobook,0,Intel Integrated UHD,161.72539083525606
24690,37.0,Intel Celeron,0,unknown,8,Not_avail,512,0,2,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD,111.93520355955211
79990,68.0,Ultra Core Ultra 7,2,Mid,16,DDR5,512,16,16,1,Windows 11 OS,Asus,Vivobook,0,Other Intel,161.72539083525606
65990,66.0,AMD Ryzen 7,7,Mid,16,DDR5,512,8,16,1,Windows 11 OS,Asus,Tuf,0,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
164990,73.0,AMD Ryzen 9,8,High,16,DDR5,1000,16,32,1,Windows 11 OS,Asus,Rog,1,Other Nvidia,188.67962264113208
49990,56.0,Intel Core i7,12,Mid,16,DDR4,1000,10,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated Iris Xe,146.86047800548656
85990,61.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,1000,16,22,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,161.72539083525606
39989,51.0,AMD Ryzen 5,7,Mid,8,LPDDR5,512,4,8,1,Windows 11 OS,Asus,Vivobook,0,Other Amd,141.21199462911522
107990,66.0,Ultra Core Ultra 5,2,Low,16,Not_avail,1000,8,8,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,161.72539083525606
43989,45.0,Intel Core i5,13,Low,8,Not_avail,512,10,12,1,Windows 11 OS,Asus,Vivobook,0,Intel Graphics,157.3505121487356
57790,52.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated,141.21199462911522
39999,50.0,Intel Core i3,13,Low,8,DDR4,512,6,8,1,Windows 11 OS,HP,Others,0,Intel UHD Graphics,157.3505121487356
134990,77.0,Ultra Core Ultra 7,2,Mid,32,LPDDR5X,1000,8,8,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,242.5880862528841
35499,53.0,Intel Core i3,13,Low,8,DDR4,512,6,8,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD,141.21199462911522
67490,53.0,Intel Core i5,13,Low,16,LPDDR5X,512,10,12,1,Windows 11 OS,HP,Omnibook,0,Intel Iris Xe Graphics,141.50971698084905
